a,c,b,d,p,OR,X
2,66291,404,1945016,0.001556999,0.145250367,VPS13C
8,66291,330,1945016,0.338734458,0.711286646,VPS13D
4,66291,77,1945016,0.407718261,1.524185669,VPS26A
5,66291,23,1945016,1.59E-05,6.378385682,VPS29
2,66291,42,1945016,0.64246336,1.397170197,VPS33B
1,66291,26,1945016,0.905523658,1.128483621,VPS35
4,66291,66,1945016,0.257084668,1.778216614,VPS36
6,66291,79,1945016,0.051999759,2.228398036,VPS37A
4,66291,26,1945016,0.002074515,4.513934482,VPS37B
4,66291,52,1945016,0.106864159,2.256967241,VPS37C
2,66291,32,1945016,0.398254672,1.833785883,VPS52
2,66291,254,1945016,0.024219457,0.231028143,VPS53
2,66291,172,1945016,0.112753322,0.341169467,VPS54
1,66291,411,1945016,0.000518003,0.071388258,VPS8
3,66291,26,1945016,0.033487911,3.385450862,VPS9D1
3,66291,133,1945016,0.476455562,0.661817462,VRK1
8,66291,356,1945016,0.240619181,0.659338745,VRK2
2,66291,66,1945016,0.869848883,0.889108307,VSIG10
1,66291,24,1945016,0.843680456,1.222523922,VSIG10L
1,66291,8,1945016,0.189098788,3.667571767,VSIG2
1,66291,217,1945016,0.018955253,0.135210019,VSNL1
2,66291,64,1945016,0.903796976,0.916892942,VSTM2B
3,66291,20,1945016,0.00883372,4.40108612,VSX1
1,66291,126,1945016,0.113318884,0.232861699,VTA1
1,66291,122,1945016,0.1229746,0.240496509,VTCN1
15,66291,552,1945016,0.385720837,0.79729821,VTI1A
2,66291,15,1945016,0.050486358,3.912076551,VTI1B
1,66291,1,1945016,0.000215929,29.34057414,VTRNA2-1
1,66291,13,1945016,0.420102945,2.256967241,VWA1
4,66291,34,1945016,0.012542729,3.451832251,VWA7
11,66291,625,1945016,0.026936243,0.516394105,VWA8
2,66291,17,1945016,0.077510866,3.451832251,VWA9
4,66291,120,1945016,0.96512057,0.978019138,VWDE
3,66291,337,1945016,0.012676169,0.261192055,VWF
1,66291,31,1945016,0.956811005,0.946470133,WAC-AS1
2,66291,130,1945016,0.251804278,0.451393448,WAPAL
1,66291,135,1945016,0.094399443,0.217337586,WASF1
5,66291,75,1945016,0.138891967,1.956038276,WASF2
10,66291,109,1945016,0.001804985,2.691795792,WASL
5,66291,125,1945016,0.725292441,1.173622965,WBP1L
2,66291,24,1945016,0.209245552,2.445047845,WBP2
2,66291,19,1945016,0.109914366,3.088481488,WBP4
2,66291,95,1945016,0.49601223,0.617696298,WDFY1
9,66291,143,1945016,0.069872862,1.846609561,WDFY2
1,66291,358,1945016,0.001363417,0.081956911,WDFY3
7,66291,102,1945016,0.067545055,2.013568813,WDR1
2,66291,125,1945016,0.277297325,0.469449186,WDR20
3,66291,6,1945016,4.48E-07,14.67028707,WDR24
6,66291,377,1945016,0.058012152,0.46695874,WDR25
8,66291,109,1945016,0.031897607,2.153436634,WDR26
3,66291,332,1945016,0.01386114,0.26512567,WDR27
2,66291,50,1945016,0.824122098,1.173622965,WDR31
4,66291,183,1945016,0.375561235,0.641324025,WDR33
3,66291,29,1945016,0.054084057,3.035231807,WDR34
9,66291,170,1945016,0.194324117,1.553324513,WDR35
1,66291,4,1945016,0.036424607,7.335143534,WDR38
1,66291,65,1945016,0.417747589,0.451393448,WDR4
3,66291,91,1945016,0.954776472,0.967271675,WDR43
3,66291,104,1945016,0.775518909,0.846362715,WDR44
2,66291,30,1945016,0.349267698,1.956038276,WDR45
4,66291,12,1945016,1.16E-06,9.780191378,WDR46
2,66291,71,1945016,0.790104136,0.826495046,WDR5
2,66291,215,1945016,0.050109816,0.272935573,WDR52
2,66291,5,1945016,0.000179897,11.73622965,WDR54
3,66291,11,1945016,0.000144585,8.001974764,WDR5B
4,66291,236,1945016,0.157438522,0.497297867,WDR60
6,66291,291,1945016,0.218171191,0.604960291,WDR64
2,66291,82,1945016,0.638564718,0.715623759,WDR66
3,66291,493,1945016,0.000788065,0.178543047,WDR70
1,66291,568,1945016,3.06E-05,0.05165594,WDR7
2,66291,411,1945016,0.001371863,0.142776516,WDR72
2,66291,183,1945016,0.09153261,0.320662012,WDR78
4,66291,33,1945016,0.010456484,3.556433229,WDR81
1,66291,32,1945016,0.931890932,0.916892942,WDR82
1,66291,64,1945016,0.427401388,0.458446471,WDR88
1,66291,49,1945016,0.607760569,0.598787227,WDR90
2,66291,45,1945016,0.712566653,1.304025517,WDR91
2,66291,50,1945016,0.824122098,1.173622965,WDR92
3,66291,124,1945016,0.555607436,0.7098526,WDTC1
2,66291,35,1945016,0.472312033,1.676604236,WDYHV1
3,66291,34,1945016,0.101099578,2.588874188,WEE1
3,66291,82,1945016,0.904025497,1.073435639,WFDC3
2,66291,82,1945016,0.638564718,0.715623759,WFS1
2,66291,50,1945016,0.824122098,1.173622965,WHAMM
5,66291,134,1945016,0.842337724,1.094797542,WHSC1
1,66291,92,1945016,0.230326206,0.318919284,WIPF2
1,66291,68,1945016,0.390231423,0.431479031,WIPI1
4,66291,94,1945016,0.663077981,1.24853507,WISP1
2,66291,75,1945016,0.73135523,0.78241531,WIZ
10,66291,236,1945016,0.49926373,1.243244667,WNK1
5,66291,197,1945016,0.513559025,0.744684623,WNK2
2,66291,23,1945016,0.187693977,2.551354273,WNT10A
1,66291,39,1945016,0.777976073,0.752322414,WNT11
2,66291,97,1945016,0.477100171,0.604960291,WNT3
2,66291,127,1945016,0.266799008,0.462056286,WNT3A
1,66291,52,1945016,0.565554976,0.56424181,WNT4
1,66291,58,1945016,0.490938498,0.505871968,WNT5B
27,66291,87,1945016,3.47E-34,9.105695421,WNT7B
1,66291,37,1945016,0.818568956,0.79298849,WNT8B
1,66291,32,1945016,0.931890932,0.916892942,WRAP53
9,66291,42,1945016,9.45E-09,6.287265886,WRB
1,66291,54,1945016,0.539312879,0.543343965,WRNIP1
14,66291,61,1945016,8.96E-14,6.733902261,WSB2
1,66291,106,1945016,0.171263061,0.276797869,WSCD1
9,66291,42,1945016,9.45E-09,6.287265886,WTAP
5,66291,27,1945016,9.37E-05,5.433439655,WTIP
41,66291,258,1945016,6.38E-24,4.662649378,WWC1
20,66291,350,1945016,0.023056623,1.676604236,WWC2
2,66291,4,1945016,3.77E-05,14.67028707,WWC2-AS2
4,66291,92,1945016,0.632745962,1.275677136,WWC3
1,66291,2120,1945016,5.27E-17,0.013839893,WWOX
3,66291,194,1945016,0.163340432,0.453720219,WWP1
9,66291,286,1945016,0.813623402,0.92330478,WWP2
56,66291,317,1945016,8.60E-37,5.183192907,WWTR1
7,66291,7,1945016,1.27E-22,29.34057414,WWTR1-AS1
2,66291,5,1945016,0.000179897,11.73622965,XBP1
6,66291,125,1945016,0.410345557,1.408347558,XDH
4,66291,77,1945016,0.407718261,1.524185669,XIAP
1,66291,45,1945016,0.669929341,0.652012759,XK
3,66291,14,1945016,0.000918753,6.287265886,XKR8
2,66291,43,1945016,0.666068732,1.364677867,XPA
3,66291,56,1945016,0.441527099,1.571816472,XPC
1,66291,92,1945016,0.230326206,0.318919284,XPNPEP3
4,66291,96,1945016,0.693310074,1.222523922,XPO1
6,66291,177,1945016,0.989585024,0.994595733,XPO4
1,66291,181,1945016,0.037952238,0.16210262,XPO6
3,66291,141,1945016,0.415056569,0.624267535,XPO7
4,66291,343,1945016,0.025342701,0.34216413,XPR1
1,66291,57,1945016,0.502546288,0.514746915,XRCC1
2,66291,37,1945016,0.521569506,1.58597698,XRCC2
11,66291,98,1945016,7.07E-05,3.29332975,XRCC3
1,66291,387,1945016,0.000802056,0.075815437,XRCC4
5,66291,221,1945016,0.36157855,0.663813894,XRCC5
2,66291,126,1945016,0.271996649,0.465723399,XRN2
10,66291,575,1945016,0.031618182,0.510270855,XXYLT1
1,66291,97,1945016,0.207034442,0.302480146,XYLB
3,66291,93,1945016,0.925268631,0.946470133,YAF2
4,66291,127,1945016,0.876466641,0.924112571,YAP1
1,66291,53,1945016,0.552252979,0.553595738,YARS
3,66291,41,1945016,0.190648108,2.146871278,YBX1
12,66291,50,1945016,1.42E-12,7.041737792,YBX3
1,66291,4,1945016,0.036424607,7.335143534,YDJC
1,66291,203,1945016,0.024791797,0.144534848,YEATS2
1,66291,123,1945016,0.120481858,0.238541253,YES1
8,66291,20,1945016,6.83E-14,11.73622965,YIF1A
5,66291,17,1945016,3.31E-07,8.629580628,YIF1B
2,66291,65,1945016,0.886673411,0.902786896,YIPF1
1,66291,10,1945016,0.281679905,2.934057414,YIPF3
6,66291,23,1945016,1.55E-07,7.654062818,YIPF5
3,66291,53,1945016,0.387603471,1.660787215,YIPF6
5,66291,118,1945016,0.632811311,1.243244667,YLPM1
2,66291,71,1945016,0.790104136,0.826495046,YME1L1
1,66291,4,1945016,0.036424607,7.335143534,YOD1
1,66291,137,1945016,0.090665153,0.214164775,YPEL2
2,66291,6,1945016,0.000584937,9.780191378,YPEL3
6,66291,41,1945016,0.00027648,4.293742556,YPEL5
4,66291,99,1945016,0.738371098,1.185477743,Y_RNA
4,66291,74,1945016,0.364726569,1.58597698,YTHDC1
5,66291,53,1945016,0.023124375,2.767978692,YTHDF1
2,66291,44,1945016,0.689441106,1.333662461,YWHAB
4,66291,62,1945016,0.208376791,1.892940267,YWHAE
9,66291,72,1945016,8.16E-05,3.667571767,YWHAG
2,66291,14,1945016,0.039191925,4.191510591,YWHAH
19,66291,90,1945016,1.40E-16,6.194121206,YWHAQ
9,66291,61,1945016,7.45E-06,4.328937167,YWHAZ
12,66291,68,1945016,4.54E-09,5.177748377,YY1
1,66291,36,1945016,0.839826903,0.815015948,YY1AP1
3,66291,15,1945016,0.001486017,5.868114827,ZADH2
17,66291,191,1945016,8.17E-05,2.611464714,ZAK
4,66291,5,1945016,4.70E-12,23.47245931,ZBED2
4,66291,16,1945016,2.86E-05,7.335143534,ZBED3
1,66291,76,1945016,0.326272745,0.386060186,ZBED3-AS1
5,66291,208,1945016,0.438131146,0.705302263,ZBED4
5,66291,9,1945016,1.09E-11,16.30031896,ZBED5
4,66291,29,1945016,0.004516479,4.046975743,ZBTB10
2,66291,139,1945016,0.211765697,0.422166534,ZBTB11
2,66291,38,1945016,0.546059107,1.544240744,ZBTB11-AS1
8,66291,6,1945016,1.56E-29,39.12076551,ZBTB12
4,66291,8,1945016,5.60E-09,14.67028707,ZBTB1
1,66291,11,1945016,0.328357289,2.667324921,ZBTB14
3,66291,322,1945016,0.016574578,0.273359386,ZBTB16
2,66291,60,1945016,0.975332217,0.978019138,ZBTB17
4,66291,11,1945016,3.98E-07,10.66929969,ZBTB18
21,66291,41,1945016,1.97E-41,15.02809895,ZBTB20
2,66291,1097,1945016,7.38E-09,0.053492387,ZBTB20-AS1
1,66291,496,1945016,0.000111361,0.059154383,ZBTB2
1,66291,6,1945016,0.103389312,4.890095689,ZBTB22
1,66291,32,1945016,0.931890932,0.916892942,ZBTB24
4,66291,68,1945016,0.282847506,1.725916126,ZBTB25
4,66291,17,1945016,5.28E-05,6.903664502,ZBTB26
1,66291,5,1945016,0.066579816,5.868114827,ZBTB32
4,66291,42,1945016,0.040238246,2.794340394,ZBTB34
3,66291,19,1945016,0.006595019,4.632722232,ZBTB37
44,66291,174,1945016,2.66E-44,7.419455528,ZBTB38
3,66291,60,1945016,0.514562961,1.467028707,ZBTB41
1,66291,66,1945016,0.408339556,0.444554154,ZBTB42
5,66291,26,1945016,6.28E-05,5.642418103,ZBTB4
3,66291,50,1945016,0.334964879,1.760434448,ZBTB47
1,66291,77,1945016,0.319133799,0.381046417,ZBTB49
1,66291,28,1945016,0.963344304,1.047877648,ZBTB5
3,66291,11,1945016,0.000144585,8.001974764,ZBTB6
2,66291,20,1945016,0.12789262,2.934057414,ZBTB7A
18,66291,30,1945016,3.37E-40,17.60434448,ZBTB7B
1,66291,65,1945016,0.417747589,0.451393448,ZC2HC1A
2,66291,22,1945016,0.1668852,2.667324921,ZC2HC1C
2,66291,4,1945016,3.77E-05,14.67028707,ZC3H10
1,66291,91,1945016,0.235317065,0.322423892,ZC3H11A
14,66291,18,1945016,1.32E-37,22.82044655,ZC3H12A
1,66291,122,1945016,0.1229746,0.240496509,ZC3H12C
1,66291,116,1945016,0.13912502,0.252935984,ZC3H13
7,66291,77,1945016,0.009712034,2.667324921,ZC3H14
3,66291,35,1945016,0.11231313,2.514906354,ZC3H15
5,66291,61,1945016,0.0514772,2.404965093,ZC3H4
1,66291,206,1945016,0.02340238,0.142429972,ZC3H6
3,66291,49,1945016,0.317799942,1.796361682,ZC3H7A
1,66291,74,1945016,0.341088298,0.396494245,ZC3H7B
1,66291,99,1945016,0.198441939,0.296369436,ZC3H8
2,66291,159,1945016,0.14440509,0.369063826,ZC3HAV1
12,66291,35,1945016,1.37E-17,10.05962542,ZC3HAV1L
1,66291,102,1945016,0.18626542,0.287652688,ZCCHC17
1,66291,7,1945016,0.144790286,4.191510591,ZCCHC18
5,66291,92,1945016,0.305196251,1.59459642,ZCCHC24
6,66291,60,1945016,0.008366531,2.934057414,ZCCHC2
9,66291,26,1945016,1.10E-13,10.15635259,ZCCHC3
9,66291,147,1945016,0.083590471,1.796361682,ZCCHC6
3,66291,38,1945016,0.149248512,2.316361116,ZCCHC8
2,66291,65,1945016,0.886673411,0.902786896,ZDBF2
5,66291,57,1945016,0.035456935,2.573734573,ZDHHC12
4,66291,12,1945016,1.16E-06,9.780191378,ZDHHC1
1,66291,452,1945016,0.000246294,0.064912775,ZDHHC14
1,66291,138,1945016,0.088856435,0.212612856,ZDHHC17
1,66291,84,1945016,0.273733476,0.349292549,ZDHHC20
1,66291,54,1945016,0.539312879,0.543343965,ZDHHC21
2,66291,181,1945016,0.095063916,0.324205239,ZDHHC23
4,66291,20,1945016,0.000243578,5.868114827,ZDHHC2
2,66291,58,1945016,0.987047722,1.011743936,ZDHHC5
6,66291,48,1945016,0.001296861,3.667571767,ZDHHC7
2,66291,20,1945016,0.12789262,2.934057414,ZDHHC8
2,66291,21,1945016,0.1469175,2.794340394,ZDHHC8P1
3,66291,86,1945016,0.968442021,1.0235084,ZDHHC9
11,66291,181,1945016,0.058973811,1.783128815,ZEB2
2,66291,2,1945016,1.68E-07,29.34057414,ZEB2-AS1
1,66291,64,1945016,0.427401388,0.458446471,ZER1
1,66291,25,1945016,0.875124193,1.173622965,ZFAND1
5,66291,9,1945016,1.09E-11,16.30031896,ZFAND2A
2,66291,8,1945016,0.003089066,7.335143534,ZFAND2B
6,66291,507,1945016,0.006986792,0.347225729,ZFAND3
7,66291,24,1945016,1.81E-09,8.557667456,ZFAND5
4,66291,154,1945016,0.590517279,0.762092835,ZFAND6
9,66291,38,1945016,1.15E-09,6.949083348,ZFAS1
2,66291,366,1945016,0.003101547,0.160331006,ZFAT
39,66291,418,1945016,3.60E-10,2.737517682,ZFHX3
9,66291,142,1945016,0.066691228,1.859613854,ZFHX4-AS1
2,66291,130,1945016,0.251804278,0.451393448,ZFP112
2,66291,67,1945016,0.85332048,0.875838034,ZFP14
74,66291,74,1945016,4.97E-222,29.34057414,ZFP36
8,66291,16,1945016,1.69E-16,14.67028707,ZFP36L1
7,66291,8,1945016,5.04E-21,25.67300237,ZFP36L2
1,66291,35,1945016,0.86176017,0.838302118,ZFP37
4,66291,108,1945016,0.870270444,1.086687931,ZFP64
1,66291,70,1945016,0.373020924,0.419151059,ZFP91-CNTF
8,66291,198,1945016,0.636677693,1.185477743,ZFPM1
11,66291,136,1945016,0.004464806,2.373134673,ZFR
6,66291,82,1945016,0.064214223,2.146871278,ZFX
2,66291,3,1945016,4.28E-06,19.56038276,ZFX-AS1
1,66291,8,1945016,0.189098788,3.667571767,ZFY
1,66291,63,1945016,0.437308654,0.465723399,ZFYVE1
1,66291,104,1945016,0.178595374,0.282120905,ZFYVE16
1,66291,29,1945016,0.990841086,1.011743936,ZFYVE21
1,66291,114,1945016,0.144996978,0.257373457,ZFYVE26
3,66291,47,1945016,0.284174487,1.872802604,ZFYVE27
3,66291,292,1945016,0.028347637,0.301444255,ZFYVE28
2,66291,215,1945016,0.050109816,0.272935573,ZHX3
1,66291,19,1945016,0.669476538,1.544240744,ZIC1
1,66291,7,1945016,0.144790286,4.191510591,ZIC2
3,66291,13,1945016,0.000535287,6.770901724,ZIC5
1,66291,26,1945016,0.905523658,1.128483621,ZKSCAN1
2,66291,32,1945016,0.398254672,1.833785883,ZKSCAN2
1,66291,23,1945016,0.811153581,1.275677136,ZKSCAN3
1,66291,33,1945016,0.907762995,0.889108307,ZKSCAN4
1,66291,35,1945016,0.86176017,0.838302118,ZKSCAN8
3,66291,66,1945016,0.624543601,1.333662461,ZMAT3
6,66291,720,1945016,0.000193901,0.244504784,ZMAT4
49,66291,439,1945016,7.24E-17,3.27491602,ZMIZ1
7,66291,164,1945016,0.559071304,1.252341579,ZMIZ1-AS1
2,66291,159,1945016,0.14440509,0.369063826,ZMYM2
5,66291,213,1945016,0.407146509,0.688745872,ZMYM4
2,66291,79,1945016,0.676833119,0.742799345,ZMYM5
1,66291,56,1945016,0.514470812,0.523938824,ZMYM6
2,66291,151,1945016,0.168248093,0.388616876,ZMYND11
12,66291,218,1945016,0.102656428,1.615077475,ZMYND8
1,66291,27,1945016,0.93491762,1.086687931,ZNF114
2,66291,31,1945016,0.373689944,1.892940267,ZNF12
4,66291,94,1945016,0.663077981,1.24853507,ZNF131
2,66291,58,1945016,0.987047722,1.011743936,ZNF133
2,66291,91,1945016,0.536120245,0.644847783,ZNF143
4,66291,207,1945016,0.254617797,0.566967616,ZNF148
1,66291,68,1945016,0.390231423,0.431479031,ZNF160
1,66291,8,1945016,0.189098788,3.667571767,ZNF165
2,66291,36,1945016,0.496976677,1.630031896,ZNF180
3,66291,19,1945016,0.006595019,4.632722232,ZNF189
2,66291,26,1945016,0.254206793,2.256967241,ZNF205
3,66291,6,1945016,4.48E-07,14.67028707,ZNF207
2,66291,43,1945016,0.666068732,1.364677867,ZNF212
1,66291,8,1945016,0.189098788,3.667571767,ZNF213
4,66291,9,1945016,2.88E-08,13.04025517,ZNF215
9,66291,81,1945016,0.000367725,3.260063793,ZNF217
8,66291,471,1945016,0.046270449,0.498353701,ZNF219
2,66291,121,1945016,0.299572225,0.484968168,ZNF2
1,66291,31,1945016,0.956811005,0.946470133,ZNF222
1,66291,63,1945016,0.437308654,0.465723399,ZNF229
1,66291,43,1945016,0.703825312,0.682338933,ZNF230
2,66291,20,1945016,0.12789262,2.934057414,ZNF232
1,66291,84,1945016,0.273733476,0.349292549,ZNF235
5,66291,297,1945016,0.110355018,0.49394906,ZNF236
1,66291,43,1945016,0.703825312,0.682338933,ZNF239
4,66291,160,1945016,0.538789222,0.733514353,ZNF248
1,66291,54,1945016,0.539312879,0.543343965,ZNF25
4,66291,33,1945016,0.010456484,3.556433229,ZNF276
1,66291,236,1945016,0.013203369,0.124324467,ZNF277
3,66291,58,1945016,0.477938983,1.517615904,ZNF280C
4,66291,331,1945016,0.031177357,0.354568872,ZNF280D
4,66291,9,1945016,2.88E-08,13.04025517,ZNF281
4,66291,49,1945016,0.083001374,2.395148909,ZNF282
2,66291,36,1945016,0.496976677,1.630031896,ZNF284
2,66291,181,1945016,0.095063916,0.324205239,ZNF292
2,66291,38,1945016,0.546059107,1.544240744,ZNF30
2,66291,5,1945016,0.000179897,11.73622965,ZNF319
4,66291,56,1945016,0.14361999,2.095755295,ZNF326
2,66291,100,1945016,0.450081866,0.586811483,ZNF331
1,66291,43,1945016,0.703825312,0.682338933,ZNF335
3,66291,88,1945016,0.999664584,1.000246846,ZNF343
6,66291,100,1945016,0.172724955,1.760434448,ZNF362
4,66291,481,1945016,0.002301853,0.243996459,ZNF365
4,66291,81,1945016,0.466548743,1.448917241,ZNF366
1,66291,40,1945016,0.758592575,0.733514353,ZNF367
10,66291,59,1945016,1.90E-07,4.972978667,ZNF384
4,66291,35,1945016,0.014903313,3.353208473,ZNF385A
1,66291,6,1945016,0.103389312,4.890095689,ZNF394
12,66291,142,1945016,0.001777366,2.479485138,ZNF395
2,66291,13,1945016,0.029446073,4.513934482,ZNF408
1,66291,25,1945016,0.875124193,1.173622965,ZNF410
1,66291,65,1945016,0.417747589,0.451393448,ZNF41
3,66291,4,1945016,4.55E-09,22.0054306,ZNF414
2,66291,33,1945016,0.422910456,1.778216614,ZNF418
1,66291,71,1945016,0.364735875,0.413247523,ZNF420
2,66291,614,1945016,3.62E-05,0.095571903,ZNF423
3,66291,62,1945016,0.551276921,1.4197052,ZNF444
1,66291,12,1945016,0.374605296,2.445047845,ZNF449
1,66291,22,1945016,0.777505229,1.333662461,ZNF460
3,66291,64,1945016,0.587970302,1.375339413,ZNF462
2,66291,49,1945016,0.802382044,1.197574455,ZNF473
3,66291,25,1945016,0.027898765,3.520868896,ZNF48
1,66291,24,1945016,0.843680456,1.222523922,ZNF485
1,66291,66,1945016,0.408339556,0.444554154,ZNF487P
2,66291,36,1945016,0.496976677,1.630031896,ZNF488
3,66291,103,1945016,0.788257147,0.854579829,ZNF496
2,66291,110,1945016,0.370672692,0.533464984,ZNF503-AS1
1,66291,7,1945016,0.144790286,4.191510591,ZNF503-AS2
8,66291,94,1945016,0.010104552,2.497070139,ZNF507
2,66291,23,1945016,0.187693977,2.551354273,ZNF512B
3,66291,4,1945016,4.55E-09,22.0054306,ZNF513
31,66291,275,1945016,2.15E-11,3.307482903,ZNF516
3,66291,63,1945016,0.569632655,1.397170197,ZNF518A
11,66291,125,1945016,0.001746991,2.581970524,ZNF532
1,66291,24,1945016,0.843680456,1.222523922,ZNF543
5,66291,45,1945016,0.007926045,3.260063793,ZNF546
1,66291,44,1945016,0.686628586,0.66683123,ZNF565
2,66291,45,1945016,0.712566653,1.304025517,ZNF567
2,66291,15,1945016,0.050486358,3.912076551,ZNF572
2,66291,126,1945016,0.271996649,0.465723399,ZNF573
7,66291,20,1945016,4.51E-11,10.26920095,ZNF574
5,66291,16,1945016,1.40E-07,9.168929417,ZNF575
2,66291,10,1945016,0.009476839,5.868114827,ZNF579
1,66291,1,1945016,0.000215929,29.34057414,ZNF580
10,66291,13,1945016,3.70E-27,22.56967241,ZNF581
2,66291,101,1945016,0.441422383,0.581001468,ZNF587
5,66291,102,1945016,0.424987654,1.438263438,ZNF592
2,66291,3,1945016,4.28E-06,19.56038276,ZNF593
5,66291,12,1945016,1.63E-09,12.22523922,ZNF595
7,66291,33,1945016,4.86E-07,6.22375815,ZNF598
1,66291,35,1945016,0.86176017,0.838302118,ZNF599
7,66291,150,1945016,0.414513618,1.369226793,ZNF608
10,66291,320,1945016,0.786968858,0.916892942,ZNF609
9,66291,349,1945016,0.407292666,0.756633717,ZNF618
1,66291,29,1945016,0.990841086,1.011743936,ZNF622
1,66291,18,1945016,0.631007707,1.630031896,ZNF623
4,66291,17,1945016,5.28E-05,6.903664502,ZNF628
11,66291,365,1945016,0.687497239,0.884236481,ZNF638
3,66291,23,1945016,0.018566804,3.827031409,ZNF639
8,66291,150,1945016,0.213393755,1.564830621,ZNF644
1,66291,29,1945016,0.990841086,1.011743936,ZNF646
6,66291,126,1945016,0.421343077,1.397170197,ZNF652
1,66291,26,1945016,0.905523658,1.128483621,ZNF653
9,66291,39,1945016,2.01E-09,6.770901724,ZNF655
2,66291,24,1945016,0.209245552,2.445047845,ZNF668
1,66291,262,1945016,0.008084348,0.111986924,ZNF670-ZNF695
1,66291,2,1945016,0.003566767,14.67028707,ZNF674-AS1
10,66291,23,1945016,3.64E-18,12.75677136,ZNF687
1,66291,8,1945016,0.189098788,3.667571767,ZNF689
4,66291,21,1945016,0.000373874,5.588680788,ZNF691
5,66291,26,1945016,6.28E-05,5.642418103,ZNF696
1,66291,16,1945016,0.550288729,1.833785883,ZNF70
7,66291,152,1945016,0.434480245,1.351210651,ZNF710
1,66291,44,1945016,0.686628586,0.66683123,ZNF711
4,66291,105,1945016,0.826966205,1.117736158,ZNF717
2,66291,75,1945016,0.73135523,0.78241531,ZNF720
1,66291,26,1945016,0.905523658,1.128483621,ZNF74
5,66291,32,1945016,0.000499259,4.584464709,ZNF746
1,66291,62,1945016,0.447477389,0.473235067,ZNF76
3,66291,26,1945016,0.033487911,3.385450862,ZNF771
1,66291,14,1945016,0.464634092,2.095755295,ZNF772
3,66291,28,1945016,0.046575481,3.143632943,ZNF775
1,66291,41,1945016,0.739787176,0.715623759,ZNF780A
3,66291,42,1945016,0.20532635,2.095755295,ZNF780B
1,66291,64,1945016,0.427401388,0.458446471,ZNF782
8,66291,76,1945016,0.001388578,3.088481488,ZNF787
2,66291,39,1945016,0.570417255,1.504644827,ZNF79
9,66291,44,1945016,2.40E-08,6.001481073,ZNF800
2,66291,29,1945016,0.325044207,2.023487871,ZNF805
2,66291,27,1945016,0.277444308,2.173375862,ZNF821
4,66291,208,1945016,0.250476133,0.56424181,ZNF827
1,66291,7,1945016,0.144790286,4.191510591,ZNF830
5,66291,37,1945016,0.001778353,3.964942451,ZNF839
11,66291,63,1945016,2.49E-08,5.122957389,ZNHIT6
3,66291,162,1945016,0.287688074,0.543343965,ZNRF1
1,66291,93,1945016,0.225450042,0.315490044,ZNRF2
13,66291,287,1945016,0.314233742,1.329015553,ZNRF3
1,66291,19,1945016,0.669476538,1.544240744,ZNRF3-AS1
1,66291,52,1945016,0.565554976,0.56424181,ZP3
18,66291,542,1945016,0.913846648,0.974410211,ZPLD1
1,66291,17,1945016,0.591278467,1.725916126,ZRANB2
1,66291,178,1945016,0.040238371,0.164834686,ZRANB2-AS2
1,66291,39,1945016,0.777976073,0.752322414,ZSCAN2
1,66291,61,1945016,0.457915911,0.480993019,ZSCAN31
2,66291,16,1945016,0.06328242,3.667571767,ZSCAN9
12,66291,289,1945016,0.50206306,1.218293736,ZSWIM6
1,66291,37,1945016,0.818568956,0.79298849,ZSWIM7
